scenario,method,seed,round,client_update_norm,cross_seed_mean_update_norm,absolute_deviation,relative_deviation_percent
High-straggler,JIT-APFRL,5629,47,0.17242062261209773,0.17238702038103643,3.360223106130267e-05,0.019492320818023205
High-straggler,JIT-APFRL,6740,47,0.17238465440140963,0.17238702038103643,2.3659796268005184e-06,0.0013724813048980513
High-straggler,JIT-APFRL,7851,47,0.17206938019313545,0.17238702038103643,0.0003176401879009805,0.1842599211929547
High-straggler,JIT-APFRL,3407,48,0.17257588246008804,0.17238851897480967,0.000187363485278369,0.10868675384684263
High-straggler,JIT-APFRL,4518,48,0.17239377693249197,0.17238851897480967,5.257957682303083e-06,0.003050062564242694
High-straggler,JIT-APFRL,5629,48,0.1723939981554206,0.17238851897480967,5.479180610945544e-06,0.003178390674466083
High-straggler,JIT-APFRL,6740,48,0.17246895319440336,0.17238851897480967,8.043421959369468e-05,0.04665868705876414
High-straggler,JIT-APFRL,7851,48,0.17210998413164436,0.17238851897480967,0.0002785348431653123,0.16157389414431556
High-straggler,JIT-APFRL,3407,49,0.17255072540813887,0.17236978640719994,0.00018093900093893445,0.1049714133261678
High-straggler,JIT-APFRL,4518,49,0.1722729314974568,0.17236978640719994,9.685490974314925e-05,0.05619018956973285
High-straggler,JIT-APFRL,5629,49,0.17248970641727254,0.17236978640719994,0.000119920010072605,0.06957136315601764
High-straggler,JIT-APFRL,6740,49,0.17237374947215917,0.17236978640719994,3.9630649592281575e-06,0.002299164512431408
High-straggler,JIT-APFRL,7851,49,0.17216181924097224,0.17236978640719994,0.00020796716622770162,0.1206517514249323
High-straggler,JIT-APFRL,3407,50,0.17275576983803137,0.17245011660639814,0.00030565323163322944,0.17724153375370305
High-straggler,JIT-APFRL,4518,50,0.1723099501267153,0.17245011660639814,0.00014016647968284612,0.08127943456412007
High-straggler,JIT-APFRL,5629,50,0.17248666939830698,0.17245011660639814,3.655279190883931e-05,0.021196153779511652
High-straggler,JIT-APFRL,6740,50,0.17252066893483414,0.17245011660639814,7.055232843600212e-05,0.040911731359991745
High-straggler,JIT-APFRL,7851,50,0.17217752473410292,0.17245011660639814,0.00027259187229522475,0.1580699843290864
High-straggler,JIT-APFRL,3407,51,0.17265389065819847,0.1724484709307229,0.00020541972747556425,0.11911948326760564
High-straggler,JIT-APFRL,4518,51,0.17218820266337664,0.1724484709307229,0.0002602682673462642,0.150925239256439
High-straggler,JIT-APFRL,5629,51,0.17251022943451363,0.1724484709307229,6.175850379072645e-05,0.035812729134337445
High-straggler,JIT-APFRL,6740,51,0.17254499111175706,0.1724484709307229,9.652018103414872e-05,0.05597044758542592
High-straggler,JIT-APFRL,7851,51,0.17234504078576873,0.1724484709307229,0.00010343014495417524,0.05997742073093003
High-straggler,JIT-APFRL,3407,52,0.17275220506309377,0.17249242114179447,0.0002597839212993003,0.15060599160223354
High-straggler,JIT-APFRL,4518,52,0.1721425707474516,0.17249242114179447,0.00034985039434287657,0.20282073381953863
High-straggler,JIT-APFRL,5629,52,0.1726252863051837,0.17249242114179447,0.0001328651633892286,0.07702666732239154
High-straggler,JIT-APFRL,6740,52,0.1725056290151759,0.17249242114179447,1.3207873381437807e-05,0.007657074608849335
High-straggler,JIT-APFRL,7851,52,0.17243641457806738,0.17249242114179447,5.600656372709012e-05,0.03246899971393576
High-straggler,JIT-APFRL,3407,53,0.17266710419943626,0.17251256859575534,0.000154535603680922,0.08957933032870298
High-straggler,JIT-APFRL,4518,53,0.1721384371481199,0.17251256859575534,0.0003741314476354285,0.21687199412822028
High-straggler,JIT-APFRL,5629,53,0.17261054609109688,0.17251256859575534,9.797749534154465e-05,0.05679440990246515
High-straggler,JIT-APFRL,6740,53,0.17261602178942276,0.17251256859575534,0.00010345319366741879,0.05996849650406529
High-straggler,JIT-APFRL,7851,53,0.17253073375070085,0.17251256859575534,1.8165154945515294e-05,0.010529757392970756
High-straggler,JIT-APFRL,3407,54,0.17270015196664784,0.17255367552351955,0.00014647644312829056,0.08488746628194854
High-straggler,JIT-APFRL,4518,54,0.17221150438605562,0.17255367552351955,0.00034217113746393135,0.19829837667948863
High-straggler,JIT-APFRL,5629,54,0.17261612373413251,0.17255367552351955,6.244821061296424e-05,0.03619060006893471
High-straggler,JIT-APFRL,6740,54,0.17263549868559996,0.17255367552351955,8.182316208041329e-05,0.04741896214738153
High-straggler,JIT-APFRL,7851,54,0.17260509884516187,0.17255367552351955,5.1423321642318776e-05,0.029801348181256
High-straggler,JIT-APFRL,3407,55,0.1727226792971714,0.17259661813020777,0.00012606116696362024,0.07303802839782124
High-straggler,JIT-APFRL,4518,55,0.17238179289332847,0.17259661813020777,0.00021482523687929578,0.12446665479692685
High-straggler,JIT-APFRL,5629,55,0.17262037274399092,0.17259661813020777,2.3754613783150136e-05,0.013763081826568314
High-straggler,JIT-APFRL,6740,55,0.17262609650913224,0.17259661813020777,2.947837892447458e-05,0.017079349087961816
High-straggler,JIT-APFRL,7851,55,0.1726321492074158,0.17259661813020777,3.5531077208023065e-05,0.0205861954845594
High-straggler,JIT-APFRL,3407,56,0.17273054465055876,0.1726182253875312,0.00011231926302757156,0.0650680209319802
High-straggler,JIT-APFRL,4518,56,0.1724917515746437,0.1726182253875312,0.00012647381288749537,0.07326793715064517
High-straggler,JIT-APFRL,5629,56,0.1727131109640296,0.1726182253875312,9.488557649842133e-05,0.05496845787019384
High-straggler,JIT-APFRL,6740,56,0.17259591562102233,0.1726182253875312,2.2309766508854523e-05,0.012924340091417736
High-straggler,JIT-APFRL,7851,56,0.17255980412740163,0.1726182253875312,5.842126012955973e-05,0.0338442015600629
High-straggler,JIT-APFRL,3407,57,0.1727876278697108,0.17267258137498032,0.00011504649473048634,0.06662696174133653
High-straggler,JIT-APFRL,4518,57,0.17259772992322878,0.17267258137498032,7.485145175153973e-05,0.0433487767168954
High-straggler,JIT-APFRL,5629,57,0.17266255441794565,0.17267258137498032,1.0026957034670048e-05,0.005806919057343125
High-straggler,JIT-APFRL,6740,57,0.1726278518168756,0.17267258137498032,4.4729558104722456e-05,0.025904262129252918
High-straggler,JIT-APFRL,7851,57,0.17268714284714076,0.17267258137498032,1.4561472160445899e-05,0.008432996162154907
High-straggler,JIT-APFRL,3407,58,0.17273200798836888,0.17262595074701492,0.00010605724135395733,0.061437600137759875
High-straggler,JIT-APFRL,4518,58,0.17254649589285614,0.17262595074701492,7.945485415877807e-05,0.04602717830948833
High-straggler,JIT-APFRL,5629,58,0.1725696312029798,0.17262595074701492,5.631954403512163e-05,0.03262518977674364
High-straggler,JIT-APFRL,6740,58,0.17264764300580987,0.17262595074701492,2.1692258794947517e-05,0.012566047399639084
High-straggler,JIT-APFRL,7851,58,0.1726339756450599,0.17262595074701492,8.024898044967088e-06,0.0046487205488169375
High-straggler,JIT-APFRL,3407,59,0.17277551721397025,0.17264518711604743,0.00013033009792282058,0.0754901425866081
High-straggler,JIT-APFRL,4518,59,0.17244070624650884,0.17264518711604743,0.0002044808695385869,0.11843994782266383
High-straggler,JIT-APFRL,5629,59,0.17270563721446275,0.17264518711604743,6.045009841532112e-05,0.035014065219604526
High-straggler,JIT-APFRL,6740,59,0.1726619442723406,0.17264518711604743,1.6757156293178976e-05,0.009706124203691395
High-straggler,JIT-APFRL,7851,59,0.1726421306329546,0.17264518711604743,3.0564830928170306e-06,0.0017703841872884329
High-straggler,JIT-APFRL,3407,60,0.17285254226682173,0.17262198653081678,0.00023055573600494483,0.13356104899406057
High-straggler,JIT-APFRL,4518,60,0.1724041833586129,0.17262198653081678,0.00021780317220387868,0.12617348263744843
High-straggler,JIT-APFRL,5629,60,0.17257337054383703,0.17262198653081678,4.861598697974978e-05,0.028163264689965068
High-straggler,JIT-APFRL,6740,60,0.17260652726295417,0.17262198653081678,1.545926786261642e-05,0.00895556132408232
High-straggler,JIT-APFRL,7851,60,0.17267330922185797,0.17262198653081678,5.132269104118903e-05,0.02973125965737094
High-straggler,JIT-APFRL,3407,61,0.17273713129026308,0.1726267483083987,0.00011038298186438755,0.0639431507260901
High-straggler,JIT-APFRL,4518,61,0.17236169214015767,0.1726267483083987,0.00026505616824101796,0.15354293053559323
High-straggler,JIT-APFRL,5629,61,0.17266727495013381,0.1726267483083987,4.052664173512244e-05,0.023476455492703458
High-straggler,JIT-APFRL,6740,61,0.17271568909038318,0.1726267483083987,8.894078198448674e-05,0.05152201663764964
High-straggler,JIT-APFRL,7851,61,0.17265195407105585,0.1726267483083987,2.5205762657160014e-05,0.014601307679230435
High-straggler,JIT-APFRL,3407,62,0.17286206732778037,0.17268563057838526,0.00017643674939510356,0.10217222406065547
High-straggler,JIT-APFRL,4518,62,0.17257055824228337,0.17268563057838526,0.00011507233610189016,0.06663689139418966
High-straggler,JIT-APFRL,5629,62,0.1726887354161525,0.17268563057838526,3.1048377672482363e-06,0.0017979711206132418
High-straggler,JIT-APFRL,6740,62,0.1726752995862001,0.17268563057838526,1.0330992185170196e-05,0.005982543046904394
High-straggler,JIT-APFRL,7851,62,0.17263149231950997,0.17268563057838526,5.4138258875291445e-05,0.031350760740174656
High-straggler,JIT-APFRL,3407,63,0.17288948425090123,0.17273390080357337,0.00015558344732785612,0.09007117109268543
High-straggler,JIT-APFRL,4518,63,0.17277923718723867,0.17273390080357337,4.5336383665300906e-05,0.02624637286276292
High-straggler,JIT-APFRL,5629,63,0.17261086465599937,0.17273390080357337,0.0001230361475740016,0.07122872059371471
High-straggler,JIT-APFRL,6740,63,0.1727337770137621,0.17273390080357337,1.2378981126270894e-07,7.166503546022396e-05
High-straggler,JIT-APFRL,7851,63,0.17265614090996548,0.17273390080357337,7.77598936078927e-05,0.045017158326273427
High-straggler,JIT-APFRL,3407,64,0.17289914203572204,0.17273164905612973,0.00016749297959231524,0.09696716294179987
High-straggler,JIT-APFRL,4518,64,0.17279262386705088,0.17273164905612973,6.0974810921154976e-05,0.035300311931452125
High-straggler,JIT-APFRL,5629,64,0.17268737623402883,0.17273164905612973,4.427282210089922e-05,0.02563098444484405
High-straggler,JIT-APFRL,6740,64,0.1726610262387173,0.17273164905612973,7.06228174124357e-05,0.04088585838110454
High-straggler,JIT-APFRL,7851,64,0.17261807690512954,0.17273164905612973,0.0001135721510001908,0.06575063204733554
High-straggler,JIT-APFRL,3407,65,0.17293226508474208,0.17277364952763805,0.0001586155571040304,0.09180540987452904
High-straggler,JIT-APFRL,4518,65,0.17285790191421824,0.17277364952763805,8.425238658019141e-05,0.04876460433089007
High-straggler,JIT-APFRL,5629,65,0.1727409303991907,0.17277364952763805,3.2719128447350476e-05,0.018937568626236898
High-straggler,JIT-APFRL,6740,65,0.17273660080346667,0.17277364952763805,3.7048724171373504e-05,0.021443503840235162
High-straggler,JIT-APFRL,7851,65,0.1726005494365726,0.17277364952763805,0.00017310009106544233,0.10018894173891492
High-straggler,JIT-APFRL,3407,66,0.17295407694862674,0.1727891924516553,0.00016488449697144025,0.09542523732644523
High-straggler,JIT-APFRL,4518,66,0.1728461259461173,0.1727891924516553,5.693349446200813e-05,0.032949684904591214
High-straggler,JIT-APFRL,5629,66,0.17283511467867801,0.1727891924516553,4.592222702270998e-05,0.026577025085384644
High-straggler,JIT-APFRL,6740,66,0.17275026790870668,0.1727891924516553,3.892454294862624e-05,0.022527186102520236
High-straggler,JIT-APFRL,7851,66,0.17256037677614777,0.1727891924516553,0.00022881567550753212,0.13242476121390084
High-straggler,JIT-APFRL,3407,67,0.17290871743526484,0.1728072785754166,0.00010143885984822965,0.058700571344256006
High-straggler,JIT-APFRL,4518,67,0.1729263437501042,0.1728072785754166,0.00011906517468759925,0.06890055538698665
High-straggler,JIT-APFRL,5629,67,0.17274047670483567,0.1728072785754166,6.680187058094589e-05,0.03865686163895706
High-straggler,JIT-APFRL,6740,67,0.17285147201501228,0.1728072785754166,4.419343959566335e-05,0.025573829968265162
High-straggler,JIT-APFRL,7851,67,0.17260938297186618,0.1728072785754166,0.00019789560355043534,0.11451809506048652
High-straggler,JIT-APFRL,3407,68,0.17295073672962788,0.1728039412487136,0.00014679548091428574,0.08494915095889256
High-straggler,JIT-APFRL,4518,68,0.17284180791386838,0.1728039412487136,3.786666515478987e-05,0.021913079575129054
High-straggler,JIT-APFRL,5629,68,0.17278372815940804,0.1728039412487136,2.02130893055541e-05,0.011697122854658602
High-straggler,JIT-APFRL,6740,68,0.17280825832565141,0.1728039412487136,4.317076937820907e-06,0.0024982514325917003
High-straggler,JIT-APFRL,7851,68,0.17263517511501228,0.1728039412487136,0.00016876613370131466,0.09766335911193866
High-straggler,JIT-APFRL,3407,69,0.17286098167886024,0.17280183699358972,5.914468527051797e-05,0.03422688456298761
High-straggler,JIT-APFRL,4518,69,0.17293333472455513,0.17280183699358972,0.0001314977309654075,0.0760974149657249
High-straggler,JIT-APFRL,5629,69,0.17271586736721675,0.17280183699358972,8.596962637297256e-05,0.04975041230387019
High-straggler,JIT-APFRL,6740,69,0.1728048356147275,0.17280183699358972,2.998621137784152e-06,0.0017352947109557574
High-straggler,JIT-APFRL,7851,69,0.17269416558258896,0.17280183699358972,0.00010767141100076483,0.062309181935814154
High-straggler,JIT-APFRL,3407,70,0.1729253526621825,0.17283512446067156,9.022820151094457e-05,0.052204782906541604
High-straggler,JIT-APFRL,4518,70,0.17291412005827655,0.17283512446067156,7.899559760499164e-05,0.0457057544590521
High-straggler,JIT-APFRL,5629,70,0.17279562298296042,0.17283512446067156,3.950147771114576e-05,0.022855005794921203
High-straggler,JIT-APFRL,6740,70,0.17282020867959474,0.17283512446067156,1.4915781076818568e-05,0.008630063549503004
High-straggler,JIT-APFRL,7851,70,0.1727203179203435,0.17283512446067156,0.00011480654032805515,0.06642546802121767
High-straggler,JIT-APFRL,3407,71,0.17300655721070052,0.17286563984467707,0.00014091736602345195,0.08151843602353179
High-straggler,JIT-APFRL,4518,71,0.17292029539888795,0.17286563984467707,5.465555421088619e-05,0.031617361472178744
High-straggler,JIT-APFRL,5629,71,0.17279858014025867,0.17286563984467707,6.705970441839293e-05,0.03879296341288373
High-straggler,JIT-APFRL,6740,71,0.17282694506155105,0.17286563984467707,3.8694783126014265e-05,0.022384311399756617
High-straggler,JIT-APFRL,7851,71,0.17277582141198705,0.17286563984467707,8.981843269001422e-05,0.051958522683118354
High-straggler,JIT-APFRL,3407,72,0.17296265055555518,0.17285910099815333,0.00010354955740185523,0.0599040240310873
High-straggler,JIT-APFRL,4518,72,0.1728832638979116,0.17285910099815333,2.4162899758262135e-05,0.013978378701923406
High-straggler,JIT-APFRL,5629,72,0.1728696117193727,0.17285910099815333,1.0510721219381125e-05,0.006080513643012301
High-straggler,JIT-APFRL,6740,72,0.17279235802572385,0.17285910099815333,6.67429724294788e-05,0.03861119955158845
High-straggler,JIT-APFRL,7851,72,0.1727876207922032,0.17285910099815333,7.148020595013072e-05,0.041351716824498785
High-straggler,JIT-APFRL,3407,73,0.17298117997191712,0.17288702538392337,9.415458799374998e-05,0.05446018160394895
High-straggler,JIT-APFRL,4518,73,0.17295474270428116,0.17288702538392337,6.771732035779077e-05,0.03916853807127146
High-straggler,JIT-APFRL,5629,73,0.17283666459043154,0.17288702538392337,5.0360793491827094e-05,0.029129307638900533
High-straggler,JIT-APFRL,6740,73,0.1728782687473843,0.17288702538392337,8.756636539070106e-06,0.005064947192899288
High-straggler,JIT-APFRL,7851,73,0.17278427090560267,0.17288702538392337,0.00010275447832069906,0.05943446484345269
High-straggler,JIT-APFRL,3407,74,0.17299673814017752,0.17287817439203126,0.00011856374814625537,0.06858225369582599
High-straggler,JIT-APFRL,4518,74,0.1729277776500445,0.17287817439203126,4.9603258013231066e-05,0.028692608646333266
High-straggler,JIT-APFRL,5629,74,0.17283562127758656,0.17287817439203126,4.255311444470444e-05,0.024614509375953886
High-straggler,JIT-APFRL,6740,74,0.1728297557413106,0.17287817439203126,4.841865072066631e-05,0.028007382013919592
High-straggler,JIT-APFRL,7851,74,0.17280097915103726,0.17287817439203126,7.719524099400465e-05,0.04465297095222156
High-straggler,JIT-APFRL,3407,75,0.17298112411342573,0.1728748697162406,0.0001062543971851182,0.0614631827977807
High-straggler,JIT-APFRL,4518,75,0.17293666037326666,0.1728748697162406,6.179065702605069e-05,0.035742995571001614
High-straggler,JIT-APFRL,5629,75,0.17275421517862816,0.1728748697162406,0.00012065453761245237,0.0697929883102712
High-straggler,JIT-APFRL,6740,75,0.1728849012796993,0.1728748697162406,1.0031563458690052e-05,0.005802788731037663
High-straggler,JIT-APFRL,7851,75,0.17281744763618304,0.1728748697162406,5.74220800575731e-05,0.03321597878964511
High-straggler,JIT-APFRL,3407,76,0.17297527295697937,0.17292288505015,5.238790682937644e-05,0.030295531337094703
High-straggler,JIT-APFRL,4518,76,0.17301759586565163,0.17292288505015,9.471081550163629e-05,0.05477055016412019
High-straggler,JIT-APFRL,5629,76,0.17286242699949347,0.17292288505015,6.045805065651999e-05,0.034962434636101714
High-straggler,JIT-APFRL,6740,76,0.17291227913238055,0.17292288505015,1.0605917769440643e-05,0.006133322241509435
High-straggler,JIT-APFRL,7851,76,0.17284685029624478,0.17292288505015,7.603475390521863e-05,0.04397032462370005
High-straggler,JIT-APFRL,3407,77,0.17302241428917464,0.17292455502372747,9.785926544716994e-05,0.056590728502231735
High-straggler,JIT-APFRL,4518,77,0.17298406010216041,0.17292455502372747,5.950507843294206e-05,0.03441100566936674
High-straggler,JIT-APFRL,5629,77,0.1728422457382706,0.17292455502372747,8.230928545688299e-05,0.047598379215484515
High-straggler,JIT-APFRL,6740,77,0.17295692567012816,0.17292455502372747,3.2370646400686764e-05,0.018719519848551927
High-straggler,JIT-APFRL,7851,77,0.17281712931890367,0.17292455502372747,0.00010742570482380476,0.06212287480460168
High-straggler,JIT-APFRL,3407,78,0.17302604955220827,0.17292207467887138,0.00010397487333688171,0.06012816670744349
High-straggler,JIT-APFRL,4518,78,0.172948986657185,0.17292207467887138,2.6911978313615137e-05,0.015563066984705451
High-straggler,JIT-APFRL,5629,78,0.1728008200961446,0.17292207467887138,0.00012125458272679857,0.07012093912936042
High-straggler,JIT-APFRL,6740,78,0.17296919433642305,0.17292207467887138,4.711965755166414e-05,0.02724907021799773
High-straggler,JIT-APFRL,7851,78,0.17286532275239594,0.17292207467887138,5.675192647544569e-05,0.03281936478083441
High-straggler,JIT-APFRL,3407,79,0.17302721306278987,0.17293038366926938,9.68293935204867e-05,0.05599327976145222
High-straggler,JIT-APFRL,4518,79,0.17296227034686495,0.17293038366926938,3.188667759557173e-05,0.018439025530964666
High-straggler,JIT-APFRL,5629,79,0.17286128004938855,0.17293038366926938,6.910361988082814e-05,0.03996036926222827
High-straggler,JIT-APFRL,6740,79,0.17291953313093084,0.17293038366926938,1.08505383385471e-05,0.006274512383722477
High-straggler,JIT-APFRL,7851,79,0.17288162175637276,0.17293038366926938,4.876191289662768e-05,0.028197423646434044
High-straggler,JIT-APFRL,3407,80,0.17302947674444116,0.17293787117951562,9.160556492554539e-05,0.05297021658746775
High-straggler,JIT-APFRL,4518,80,0.1730274387346167,0.17293787117951562,8.956755510108882e-05,0.05179175300944611
High-straggler,JIT-APFRL,5629,80,0.17283249004490397,0.17293787117951562,0.00010538113461164289,0.060935834292914104
High-straggler,JIT-APFRL,6740,80,0.17295133127076984,0.17293787117951562,1.346009125421932e-05,0.007783194717510585
High-straggler,JIT-APFRL,7851,80,0.1728486191028464,0.17293787117951562,8.925207666921064e-05,0.05160933002151035
High-straggler,JIT-APFRL,3407,81,0.17304287043158598,0.17295693880164298,8.593162994299797e-05,0.04968382913017981
High-straggler,JIT-APFRL,4518,81,0.17295942366250092,0.17295693880164298,2.484860857937532e-06,0.001436693361454156
High-straggler,JIT-APFRL,5629,81,0.17290065526568396,0.17295693880164298,5.628353595901747e-05,0.0325419357841241
High-straggler,JIT-APFRL,6740,81,0.17295563247611165,0.17295693880164298,1.3063255313305877e-06,0.000755289461285365
High-straggler,JIT-APFRL,7851,81,0.17292611217233228,0.17295693880164298,3.082662931069846e-05,0.017823297246288696
High-straggler,JIT-APFRL,3407,82,0.17305752008170994,0.17296036448167634,9.71556000335938e-05,0.05617217581886317
High-straggler,JIT-APFRL,4518,82,0.17298092311178187,0.17296036448167634,2.0558630105527165e-05,0.011886324457708444
High-straggler,JIT-APFRL,5629,82,0.17291237096101728,0.17296036448167634,4.799352065906759e-05,0.02774827678173174
High-straggler,JIT-APFRL,6740,82,0.1729701399993444,0.17296036448167634,9.775517668064726e-06,0.005651883133664625
High-straggler,JIT-APFRL,7851,82,0.17288086825452825,0.17296036448167634,7.949622714809035e-05,0.04596210662848845
High-straggler,JIT-APFRL,3407,83,0.17305081217831236,0.17298772997181408,6.308220649828278e-05,0.036466289550456055
High-straggler,JIT-APFRL,4518,83,0.17300050459832034,0.17298772997181408,1.2774626506256714e-05,0.007384700931296203
High-straggler,JIT-APFRL,5629,83,0.1729450717036754,0.17298772997181408,4.26582681386789e-05,0.024659707451869253
High-straggler,JIT-APFRL,6740,83,0.17300124295125555,0.17298772997181408,1.3512979441465678e-05,0.0078115248079545455
High-straggler,JIT-APFRL,7851,83,0.17294101842750673,0.17298772997181408,4.6711544307354025e-05,0.027002807837853596
High-straggler,JIT-APFRL,3407,84,0.1730671229402547,0.17298150681542337,8.561612483132253e-05,0.04949438029966844
High-straggler,JIT-APFRL,4518,84,0.1729950266734845,0.17298150681542337,1.3519858061111778e-05,0.007815782339980357
High-straggler,JIT-APFRL,5629,84,0.17290730382833053,0.17298150681542337,7.420298709284734e-05,0.042896485560172753
High-straggler,JIT-APFRL,6740,84,0.1729942897563988,0.17298150681542337,1.2782940975425428e-05,0.007389773167524331
High-straggler,JIT-APFRL,7851,84,0.17294379087864847,0.17298150681542337,3.771593677490137e-05,0.02180345024693619
High-straggler,JIT-APFRL,3407,85,0.17308456819240553,0.17301186161518048,7.270657722505125e-05,0.04202404190457644
High-straggler,JIT-APFRL,4518,85,0.1730464761673595,0.17301186161518048,3.46145521790131e-05,0.02000703989649224
High-straggler,JIT-APFRL,5629,85,0.1729155147687278,0.17301186161518048,9.634684645268288e-05,0.055688000552806705
High-straggler,JIT-APFRL,6740,85,0.17300133528105172,0.17301186161518048,1.0526334128763137e-05,0.006084169045112183
High-straggler,JIT-APFRL,7851,85,0.1730114136663579,0.17301186161518048,4.4794882259058255e-07,0.0002589122031337523
High-straggler,JIT-APFRL,3407,86,0.17302505030358786,0.17299404486005826,3.100544352960255e-05,0.01792283864724019
High-straggler,JIT-APFRL,4518,86,0.17300873521399868,0.17299404486005826,1.46903539404164e-05,0.008491826381827196
High-straggler,JIT-APFRL,5629,86,0.17293068549403173,0.17299404486005826,6.335936602652747e-05,0.03662517173801062
High-straggler,JIT-APFRL,6740,86,0.1730277233629956,0.17299404486005826,3.367850293733987e-05,0.019468012881358864
High-straggler,JIT-APFRL,7851,86,0.17297802992567735,0.17299404486005826,1.6014934380914614e-05,0.009257506172463757
High-straggler,JIT-APFRL,3407,87,0.17302719485034973,0.17298679195951,4.0402890839730254e-05,0.023356055327731103
High-straggler,JIT-APFRL,4518,87,0.17298893439909374,0.17298679195951,2.1424395837410515e-06,0.0012384989394118135
High-straggler,JIT-APFRL,5629,87,0.1729042686441283,0.17298679195951,8.2523315381694e-05,0.04770498050568493
High-straggler,JIT-APFRL,6740,87,0.1730166528389111,0.17298679195951,2.986087940110016e-05,0.01726194182969155
High-straggler,JIT-APFRL,7851,87,0.1729969090650672,0.17298679195951,1.0117105557205797e-05,0.005848484408898598
High-straggler,JIT-APFRL,3407,88,0.17301261329044698,0.17298583217432756,2.6781116119423132e-05,0.015481681813360468
High-straggler,JIT-APFRL,4518,88,0.17303445206780005,0.17298583217432756,4.861989347249018e-05,0.028106286428991007
High-straggler,JIT-APFRL,5629,88,0.1728820554701744,0.17298583217432756,0.00010377670415315232,0.0599914471889066
High-straggler,JIT-APFRL,6740,88,0.17299489434169915,0.17298583217432756,9.062167371592933e-06,0.005238676056696063
High-straggler,JIT-APFRL,7851,88,0.17300514570151715,0.17298583217432756,1.9313527189590562e-05,0.011164802889826974
High-straggler,JIT-APFRL,3407,89,0.17306587299387494,0.1730077136641326,5.815932974234661e-05,0.03361661079184819
High-straggler,JIT-APFRL,4518,89,0.1730450609930954,0.1730077136641326,3.7347328962822335e-05,0.021587088905946895
High-straggler,JIT-APFRL,5629,89,0.1729139456218426,0.1730077136641326,9.376804228999891e-05,0.05419876391872035
High-straggler,JIT-APFRL,6740,89,0.17300953368459754,0.1730077136641326,1.8200204649487794e-06,0.0010519880451585323
High-straggler,JIT-APFRL,7851,89,0.17300415502725247,0.1730077136641326,3.558636880118815e-06,0.0020569238242332663
High-straggler,JIT-APFRL,3407,90,0.1730935197393986,0.17302751884035522,6.600089904337803e-05,0.03814474107108599
High-straggler,JIT-APFRL,4518,90,0.17303792322184966,0.17302751884035522,1.0404381494438786e-05,0.006013136849080316
High-straggler,JIT-APFRL,5629,90,0.1729849367149374,0.17302751884035522,4.258212541782824e-05,0.024610030649007266
High-straggler,JIT-APFRL,6740,90,0.1730144591591519,0.17302751884035522,1.305968120332568e-05,0.007547748063922286
High-straggler,JIT-APFRL,7851,90,0.17300675536643845,0.17302751884035522,2.076347391677391e-05,0.012000099207300916
High-straggler,JIT-APFRL,3407,91,0.17305371440609169,0.17303602047842692,1.769392766476363e-05,0.010225574776767131
High-straggler,JIT-APFRL,4518,91,0.17305721386500977,0.17303602047842692,2.1193386582851748e-05,0.012247962316894597
High-straggler,JIT-APFRL,5629,91,0.172993388907346,0.17303602047842692,4.263157108091997e-05,0.024637396862831236
High-straggler,JIT-APFRL,6740,91,0.1730440700163597,0.17303602047842692,8.049537932791617e-06,0.0046519435147291685
High-straggler,JIT-APFRL,7851,91,0.17303171519732735,0.17303602047842692,4.305281099570291e-06,0.0024880837456077803
High-straggler,JIT-APFRL,3407,92,0.17307868373290836,0.17303010583994424,4.857789296411341e-05,0.02807482127361627
High-straggler,JIT-APFRL,4518,92,0.17306555342277805,0.17303010583994424,3.5447582833803004e-05,0.02048636719126359
High-straggler,JIT-APFRL,5629,92,0.17298498968123444,0.17303010583994424,4.511615870980701e-05,0.026074166972734916
High-straggler,JIT-APFRL,6740,92,0.17300833777035057,0.17303010583994424,2.1768069593669503e-05,0.012580509899130116
High-straggler,JIT-APFRL,7851,92,0.1730129645924499,0.17303010583994424,1.7141247494328882e-05,0.009906511592950664
High-straggler,JIT-APFRL,3407,93,0.17305228053380314,0.1730206818615576,3.159867224553081e-05,0.018262945160980506
High-straggler,JIT-APFRL,4518,93,0.17304963615343694,0.1730206818615576,2.8954291879323968e-05,0.016734584309690635
High-straggler,JIT-APFRL,5629,93,0.1730161480692919,0.1730206818615576,4.533792265726255e-06,0.002620375909369012
High-straggler,JIT-APFRL,6740,93,0.1729759470468956,0.1730206818615576,4.4734814662023004e-05,0.025855183427041132
High-straggler,JIT-APFRL,7851,93,0.17300939750436045,0.1730206818615576,1.1284357197161032e-05,0.00652197013429308
High-straggler,JIT-APFRL,3407,94,0.17304048054865684,0.1730242620997683,1.621844888854973e-05,0.009373511374490323
High-straggler,JIT-APFRL,4518,94,0.1730012247059906,0.1730242620997683,2.303739377768066e-05,0.013314545311799663
High-straggler,JIT-APFRL,5629,94,0.1730296269080549,0.1730242620997683,5.364808286612011e-06,0.003100610412381695
High-straggler,JIT-APFRL,6740,94,0.17300954749706604,0.1730242620997683,1.4714602702248225e-05,0.008504358015272778
High-straggler,JIT-APFRL,7851,94,0.17304043083907303,0.1730242620997683,1.6168739304739388e-05,0.009344781540184382
High-straggler,JIT-APFRL,3407,95,0.17307028216029768,0.17306287671613932,7.40544415836486e-06,0.004279048342939194
High-straggler,JIT-APFRL,4518,95,0.17306480416204523,0.17306287671613932,1.9274459059082094e-06,0.0011137257986700631
